vendor_id,item_name,total_spend,average_invoice_amount,total_purchase_orders,total_quantity_purchased,latest_active_contract_price,total_vendors,gold_load_timestamp
V0196,Electrical Safety Helmet Kit,114738.04,114738.04,1,283.0,0.0,500,2026-07-11T20:39:56.570Z
V0258,Mechanical Conveyor Belt,424239.98,212119.99,2,612.0,0.0,500,2026-07-11T20:39:56.570Z
V0160,Structural Conveyor Belt Standard,621579.79,310789.895,1,396.0,1570.34,500,2026-07-11T20:39:56.570Z
V0204,Instrumentation Electric Motor Premium,135336.44,135336.44,1,175.0,0.0,500,2026-07-11T20:39:56.570Z
V0196,Mechanical Conveyor Belt,139873.16999999998,34968.292499999996,2,498.0,0.0,500,2026-07-11T20:39:56.570Z
V0049,Mechanical Flow Meter,269631.24,89877.08,2,526.0,0.0,500,2026-07-11T20:39:56.570Z
V0095,Safety Conveyor Belt Standard,250598.28999999998,125299.14499999999,1,382.0,0.0,500,2026-07-11T20:39:56.570Z
V0049,Structural Conveyor Belt Premium,299683.31,99894.43666666666,2,833.0,0.0,500,2026-07-11T20:39:56.570Z
V0127,Mechanical Electric Motor Premium,270972.54,135486.27,1,808.0,0.0,500,2026-07-11T20:39:56.570Z
V0441,Instrumentation Pneumatic Cylinder Premium,172802.5,86401.25,1,396.0,0.0,500,2026-07-11T20:39:56.570Z
V0330,Structural Steel Rod Kit,26626.9,26626.9,1,431.0,0.0,500,2026-07-11T20:39:56.570Z
V0197,Structural Bearing Kit,417182.3,104295.575,2,746.0,0.0,500,2026-07-11T20:39:56.570Z
V0141,Mechanical Electric Motor Standard,61778.63,61778.63,1,123.0,0.0,500,2026-07-11T20:39:56.570Z
V0160,Instrumentation Industrial Paint Heavy Duty,2126620.54,708873.5133333333,2,954.0,0.0,500,2026-07-11T20:39:56.570Z
V0127,Fluid Safety Helmet Standard,178019.88,89009.94,2,892.0,0.0,500,2026-07-11T20:39:56.570Z
V0481,Safety Control Panel Kit,79736.69,79736.69,1,340.0,0.0,500,2026-07-11T20:39:56.570Z
V0210,Safety Transformer Oil Kit,543447.53,135861.8825,2,1295.0,481.57,500,2026-07-11T20:39:56.570Z
V0330,Fluid Bearing Premium,84498.20999999999,21124.552499999998,2,637.0,0.0,500,2026-07-11T20:39:56.570Z
V0483,Instrumentation Flow Meter Premium,201957.46,201957.46,1,251.2023478892497,0.0,500,2026-07-11T20:39:56.570Z
V0001,Safety Control Panel Heavy Duty,0.0,0.0,1,467.0,496.27,500,2026-07-11T20:39:56.570Z
V0001,Safety Hydraulic Pump Heavy Duty,0.0,0.0,2,323.0,51.28,500,2026-07-11T20:39:56.570Z
V0483,Structural Copper Wire Standard,1052495.46,526247.73,2,832.0,2687.56,500,2026-07-11T20:39:56.570Z
V0258,Electrical Copper Wire Premium,0.0,0.0,1,253.0,1334.39,500,2026-07-11T20:39:56.570Z
V0172,Electrical Pvc Pipe Premium,0.0,0.0,1,499.0,0.0,500,2026-07-11T20:39:56.570Z
V0172,Mechanical Conveyor Belt,0.0,0.0,1,409.0,0.0,500,2026-07-11T20:39:56.570Z
V0172,Instrumentation Copper Wire Heavy Duty,0.0,0.0,3,692.0,0.0,500,2026-07-11T20:39:56.570Z
V0127,Electrical Lubricant Heavy Duty,0.0,0.0,1,155.0,0.0,500,2026-07-11T20:39:56.570Z
V0172,Safety Lubricant Kit,0.0,0.0,1,468.0,0.0,500,2026-07-11T20:39:56.570Z
V0197,Safety Lubricant Standard,87017.42,43508.71,2,634.0,0.0,500,2026-07-11T20:39:56.570Z
V0142,Structural Pressure Gauge Standard,16871.47,5623.823333333334,2,179.0,0.0,500,2026-07-11T20:39:56.570Z
V0210,Fluid Conveyor Belt Kit,0.0,0.0,1,472.0,0.0,500,2026-07-11T20:39:56.570Z
V0196,Safety Conveyor Belt,0.0,0.0,1,30.0,0.0,500,2026-07-11T20:39:56.570Z
V0210,Safety Lubricant Kit,0.0,0.0,1,456.0,0.0,500,2026-07-11T20:39:56.570Z
V0037,Structural Conveyor Belt Standard,0.0,0.0,1,314.0,0.0,500,2026-07-11T20:39:56.570Z
V0481,Instrumentation Steel Rod,0.0,0.0,1,28.0,0.0,500,2026-07-11T20:39:56.570Z
V0441,Safety Transformer Oil Standard,43947.07,14649.023333333333,2,524.0,0.0,500,2026-07-11T20:39:56.570Z
V0142,Instrumentation Flow Meter Kit,101792.97,33930.99,3,617.0,0.0,500,2026-07-11T20:39:56.570Z
V0077,Safety Conveyor Belt,0.0,0.0,1,314.0,0.0,500,2026-07-11T20:39:56.570Z
V0441,Mechanical Pvc Pipe Premium,0.0,0.0,1,342.0,1378.94,500,2026-07-11T20:39:56.570Z
V0287,Safety Control Panel Heavy Duty,0.0,0.0,1,86.0,0.0,500,2026-07-11T20:39:56.570Z
V0037,Fluid Conveyor Belt Kit,0.0,0.0,2,476.0,0.0,500,2026-07-11T20:39:56.570Z
V0077,Instrumentation Fasteners,0.0,0.0,1,85.0,0.0,500,2026-07-11T20:39:56.570Z
V0196,Instrumentation Pneumatic Cylinder Premium,300786.66,150393.33,2,534.0,0.0,500,2026-07-11T20:39:56.570Z
V0483,Electrical Pneumatic Cylinder Kit,0.0,0.0,1,48.0,0.0,500,2026-07-11T20:39:56.570Z
V0127,Safety Pneumatic Cylinder,0.0,0.0,5,1133.0,0.0,500,2026-07-11T20:39:56.570Z
V0127,Safety Steel Rod Standard,0.0,0.0,1,47.0,0.0,500,2026-07-11T20:39:56.570Z
V0069,Electrical Steel Rod Standard,0.0,0.0,2,669.0,0.0,500,2026-07-11T20:39:56.570Z
V0172,Mechanical Circuit Breaker Heavy Duty,0.0,0.0,1,279.0,0.0,500,2026-07-11T20:39:56.570Z
V0141,Instrumentation Circuit Breaker Standard,0.0,0.0,3,523.4046957784994,0.0,500,2026-07-11T20:39:56.570Z
V0287,Mechanical Circuit Breaker Heavy Duty,0.0,0.0,1,283.0,0.0,500,2026-07-11T20:39:56.570Z
V0343,Fluid Control Panel Premium,0.0,0.0,1,310.0,0.0,500,2026-07-11T20:39:56.570Z
V0141,Mechanical Conveyor Belt,1768584.33,589528.11,1,474.0,3530.42,500,2026-07-11T20:39:56.570Z
V0343,Structural Bearing Kit,428615.6,428615.6,1,274.0,1535.74,500,2026-07-11T20:39:56.570Z
V0077,Instrumentation Circuit Breaker Standard,637042.44,637042.44,1,274.0,2312.32,500,2026-07-11T20:39:56.570Z
V0330,Safety Conveyor Belt Standard,101602.98999999999,33867.66333333333,2,743.0,137.39,500,2026-07-11T20:39:56.570Z
V0334,Structural Pvc Pipe Heavy Duty,81182.78,81182.78,1,100.0,823.1,500,2026-07-11T20:39:56.570Z
V0141,Mechanical Fasteners Heavy Duty,3391358.72,1130452.9066666667,2,1123.0,3038.7,500,2026-07-11T20:39:56.570Z
V0330,Mechanical Safety Helmet Standard,1409286.51,704643.255,2,381.2023478892497,2386.43,500,2026-07-11T20:39:56.570Z
V0481,Mechanical Pressure Gauge Standard,616083.36,616083.36,1,227.0,2713.75,500,2026-07-11T20:39:56.570Z
V0343,Mechanical Pressure Gauge Premium,634151.54,634151.54,1,177.0,3258.62,500,2026-07-11T20:39:56.570Z
V0127,Mechanical Flow Meter,3142748.24,1571374.12,1,724.0,4278.02,500,2026-07-11T20:39:56.570Z
V0077,Electrical Conveyor Belt Heavy Duty,134090.03,134090.03,1,133.0,1009.36,500,2026-07-11T20:39:56.570Z
V0069,Fluid Steel Rod Standard,2074054.1199999999,518513.52999999997,2,1024.0,2173.82,500,2026-07-11T20:39:56.570Z
V0037,Safety Pneumatic Cylinder Kit,15034.78,15034.78,1,72.0,0.0,500,2026-07-11T20:39:56.570Z
V0037,Mechanical Electric Motor Standard,193290.92,96645.46,2,475.0,0.0,500,2026-07-11T20:39:56.570Z
V0334,Safety Gearbox Premium,134881.7,67440.85,2,372.0,0.0,500,2026-07-11T20:39:56.570Z
V0483,Structural Gearbox Heavy Duty,108101.16,108101.16,1,105.0,0.0,500,2026-07-11T20:39:56.570Z
V0141,Structural Steel Rod Kit,136930.16,68465.08,2,452.0,0.0,500,2026-07-11T20:39:56.570Z
V0136,Structural Transformer Oil,108101.16,108101.16,1,59.0,0.0,500,2026-07-11T20:39:56.570Z
V0441,Structural Lubricant,273228.7,273228.7,1,397.0,0.0,500,2026-07-11T20:39:56.570Z
V0037,Structural Transformer Oil,181692.14,90846.07,1,270.0,0.0,500,2026-07-11T20:39:56.570Z
V0142,Structural Transformer Oil Kit,312844.19,104281.39666666667,2,1044.0,0.0,500,2026-07-11T20:39:56.570Z
V0127,Instrumentation Flow Meter Kit,512.01,512.01,1,1.0,0.0,500,2026-07-11T20:39:56.570Z
V0077,Instrumentation Bearing,2178547.49,1089273.745,1,502.4046957784994,0.0,500,2026-07-11T20:39:56.570Z
V0481,Mechanical Copper Wire Heavy Duty,159014.02,39753.505,3,474.0,0.0,500,2026-07-11T20:39:56.570Z
V0001,Structural Lubricant,66834.49,33417.245,2,507.0,0.0,500,2026-07-11T20:39:56.570Z
V0001,Instrumentation Copper Wire,162966.66,81483.33,1,496.0,0.0,500,2026-07-11T20:39:56.570Z
V0077,Fluid Control Panel Premium,41157.47,41157.47,1,479.0,0.0,500,2026-07-11T20:39:56.570Z
V0037,Safety Conveyor Belt,148261.88999999998,74130.94499999999,2,405.0,0.0,500,2026-07-11T20:39:56.570Z
V0343,Mechanical Pvc Pipe Premium,29556.29,29556.29,1,74.0,0.0,500,2026-07-11T20:39:56.570Z
V0210,Safety Pneumatic Cylinder Kit,30749.27,30749.27,1,134.0,227.54,500,2026-07-11T20:39:56.570Z
V0483,Electrical Circuit Breaker,47327.94,47327.94,1,343.0,0.0,500,2026-07-11T20:39:56.570Z
V0481,Safety Pneumatic Cylinder,132755.71,66377.855,2,659.0,0.0,500,2026-07-11T20:39:56.570Z
V0095,Fluid Safety Helmet Standard,403952.27,201976.135,2,762.0,0.0,500,2026-07-11T20:39:56.570Z
V0160,Safety Pressure Gauge Premium,206640.65,206640.65,1,461.0,0.0,500,2026-07-11T20:39:56.570Z
V0483,Instrumentation Pneumatic Cylinder Premium,158059.88,79029.94,1,312.0,0.0,500,2026-07-11T20:39:56.570Z
V0441,Fluid Pneumatic Cylinder,22297.370000000003,11148.685000000001,1,50.0,0.0,500,2026-07-11T20:39:56.570Z
V0172,Mechanical Copper Wire Heavy Duty,146657.45,146657.45,1,295.0,0.0,500,2026-07-11T20:39:56.570Z
V0127,Safety Transformer Oil Kit,19445.08,9722.54,2,637.0,0.0,500,2026-07-11T20:39:56.570Z
V0258,Safety Lubricant Kit,321314.81,107104.93666666666,2,714.0,0.0,500,2026-07-11T20:39:56.570Z
V0287,Safety Gearbox Premium,635543.5,211847.83333333334,1,1272.0,0.0,500,2026-07-11T20:39:56.570Z
V0037,Structural Copper Wire Premium,98050.81,49025.405,2,265.0,0.0,500,2026-07-11T20:39:56.570Z
V0136,Structural Copper Wire Premium,67674.62,67674.62,1,89.0,0.0,500,2026-07-11T20:39:56.570Z
V0343,Electrical Transformer Oil Standard,0.0,0.0,1,203.0,406.38,500,2026-07-11T20:39:56.570Z
V0141,Mechanical Fasteners Premium,0.0,0.0,1,249.0,3733.36,500,2026-07-11T20:39:56.570Z
V0287,Instrumentation Circuit Breaker Standard,1679450.75,559816.9166666666,2,715.0,2492.03,500,2026-07-11T20:39:56.570Z
V0334,Safety Hydraulic Pump Standard,35500.32,17750.16,2,657.0,106.17,500,2026-07-11T20:39:56.570Z
V0334,Structural Bearing,0.0,0.0,1,334.0,1627.65,500,2026-07-11T20:39:56.570Z
V0330,Electrical Conveyor Belt,0.0,0.0,1,59.0,0.0,500,2026-07-11T20:39:56.570Z
V0441,Instrumentation Circuit Breaker Standard,0.0,0.0,1,166.0,0.0,500,2026-07-11T20:39:56.570Z
V0069,Instrumentation Transformer Oil Kit,14214.49,4738.163333333333,3,653.0,0.0,500,2026-07-11T20:39:56.570Z
V0210,Electrical Steel Rod,0.0,0.0,1,54.0,0.0,500,2026-07-11T20:39:56.570Z
V0441,Instrumentation Copper Wire Heavy Duty,0.0,0.0,1,321.0,0.0,500,2026-07-11T20:39:56.570Z
V0142,Electrical Bearing Heavy Duty,376739.15,53819.87857142858,2,1195.0,0.0,500,2026-07-11T20:39:56.570Z
V0136,Electrical Conveyor Belt Standard,0.0,0.0,1,26.0,1427.13,500,2026-07-11T20:39:56.570Z
V0330,Safety Welding Rod Kit,0.0,0.0,1,69.0,0.0,500,2026-07-11T20:39:56.570Z
V0069,Instrumentation Fasteners,0.0,0.0,1,444.0,0.0,500,2026-07-11T20:39:56.570Z
V0481,Instrumentation Bearing Premium,0.0,0.0,1,272.0,0.0,500,2026-07-11T20:39:56.570Z
V0441,Structural Conveyor Belt Premium,0.0,0.0,1,210.0,0.0,500,2026-07-11T20:39:56.570Z
V0077,Safety Transformer Oil Standard,0.0,0.0,1,393.0,0.0,500,2026-07-11T20:39:56.570Z
V0001,Electrical Pneumatic Cylinder Kit,0.0,0.0,2,436.0,0.0,500,2026-07-11T20:39:56.570Z
V0127,Structural Copper Wire Premium,80203.64,26734.546666666665,3,696.0,0.0,500,2026-07-11T20:39:56.570Z
V0330,Safety Lubricant Standard,464213.29,77368.88166666667,2,862.0,455.54,500,2026-07-11T20:39:56.570Z
V0095,Mechanical Fasteners Premium,968850.1699999999,484425.08499999996,1,274.0,3524.06,500,2026-07-11T20:39:56.570Z
V0334,Instrumentation Hydraulic Pump Premium,3345719.6399999997,1115239.88,2,1017.0,3311.76,500,2026-07-11T20:39:56.570Z
V0049,Instrumentation Valves Heavy Duty,239391.83999999997,79797.27999999998,1,69.0,3466.29,500,2026-07-11T20:39:56.570Z
V0481,Structural Safety Helmet Heavy Duty,90734.84,90734.84,1,89.0,1004.65,500,2026-07-11T20:39:56.570Z
V0142,Safety Hydraulic Pump Heavy Duty,1551.23,1551.23,1,26.0,0.0,500,2026-07-11T20:39:56.570Z
V0210,Mechanical Safety Helmet Standard,94389.48,31463.16,2,258.0,0.0,500,2026-07-11T20:39:56.570Z
V0343,Safety Transformer Oil Kit,60507.95,30253.975,1,142.0,0.0,500,2026-07-11T20:39:56.570Z
V0069,Instrumentation Safety Helmet,5136.37,5136.37,1,36.0,0.0,500,2026-07-11T20:39:56.570Z
V0049,Electrical Lubricant Heavy Duty,571616.92,142904.23,2,1090.0,0.0,500,2026-07-11T20:39:56.570Z
V0077,Safety Conveyor Belt Standard,129252.27,43084.090000000004,2,457.0,0.0,500,2026-07-11T20:39:56.570Z
V0287,Structural Hydraulic Pump Premium,199596.93,49899.2325,2,1144.6070436677492,0.0,500,2026-07-11T20:39:56.570Z
V0258,Electrical Conveyor Belt Standard,210367.78,210367.78,1,451.0,0.0,500,2026-07-11T20:39:56.570Z
V0160,Mechanical Flow Meter,7900142.619999999,1316690.4366666665,2,1764.0,4487.17,500,2026-07-11T20:39:56.570Z
V0172,Instrumentation Safety Helmet,235236.13,78412.04333333333,3,826.0,0.0,500,2026-07-11T20:39:56.570Z
V0142,Instrumentation Transformer Oil Kit,216135.32,54033.83,3,813.0,0.0,500,2026-07-11T20:39:56.570Z
V0483,Fluid Conveyor Belt,110330.52,36776.840000000004,2,810.0,0.0,500,2026-07-11T20:39:56.570Z
V0441,Mechanical Flow Meter Premium,386502.47000000003,128834.15666666668,3,667.0,2300.94,500,2026-07-11T20:39:56.570Z
V0287,Structural Copper Wire Standard,104849.82,52424.91,1,224.0,0.0,500,2026-07-11T20:39:56.570Z
V0095,Structural Hydraulic Pump Premium,245486.06,122743.03,1,526.0,462.29,500,2026-07-11T20:39:56.570Z
V0049,Safety Hydraulic Pump Standard,142160.97,71080.485,1,584.0,0.0,500,2026-07-11T20:39:56.570Z
V0258,Structural Copper Wire Premium,47757.4,47757.4,1,124.0,0.0,500,2026-07-11T20:39:56.570Z
V0287,Structural Pressure Gauge Standard,88573.98,44286.99,2,647.0,0.0,500,2026-07-11T20:39:56.570Z
V0210,Fluid Safety Helmet Kit,389191.81,129730.60333333333,2,916.0,0.0,500,2026-07-11T20:39:56.570Z
V0196,Instrumentation Valves Heavy Duty,104547.83,104547.83,1,222.0,0.0,500,2026-07-11T20:39:56.570Z
V0142,Instrumentation Pneumatic Cylinder Premium,77334.64,77334.64,1,121.0,0.0,500,2026-07-11T20:39:56.570Z
V0037,Electrical Steel Rod Kit,0.0,0.0,1,3.0,631.25,500,2026-07-11T20:39:56.570Z
V0343,Safety Flow Meter Kit,0.0,0.0,1,376.0,352.03,500,2026-07-11T20:39:56.570Z
V0049,Electrical Steel Rod Standard,0.0,0.0,1,488.0,0.0,500,2026-07-11T20:39:56.570Z
V0142,Mechanical Copper Wire Heavy Duty,0.0,0.0,1,390.0,0.0,500,2026-07-11T20:39:56.570Z
V0197,Electrical Conveyor Belt Standard,0.0,0.0,2,819.0,0.0,500,2026-07-11T20:39:56.570Z
V0037,Electrical Conveyor Belt Standard,0.0,0.0,2,742.0,0.0,500,2026-07-11T20:39:56.570Z
V0001,Safety Control Panel Kit,0.0,0.0,1,88.0,0.0,500,2026-07-11T20:39:56.570Z
V0001,Electrical Transformer Oil Standard,612063.21,153015.8025,2,1425.0,0.0,500,2026-07-11T20:39:56.570Z
V0196,Fluid Bearing Premium,0.0,0.0,3,622.0,0.0,500,2026-07-11T20:39:56.570Z
V0441,Structural Transformer Oil,0.0,0.0,1,43.0,0.0,500,2026-07-11T20:39:56.570Z
V0069,Mechanical Fasteners Heavy Duty,33976.41,16988.205,2,634.0,0.0,500,2026-07-11T20:39:56.570Z
V0441,Electrical Steel Rod,0.0,0.0,1,430.0,0.0,500,2026-07-11T20:39:56.570Z
V0049,Safety Control Panel Kit,119953.8,119953.8,1,465.0,259.36,500,2026-07-11T20:39:56.570Z
V0343,Safety Pneumatic Cylinder,176890.28,88445.14,1,760.0,231.54,500,2026-07-11T20:39:56.570Z
V0287,Electrical Copper Wire Premium,82586.3,82586.3,1,57.0,1226.2,500,2026-07-11T20:39:56.570Z
V0334,Fluid Safety Helmet Kit,332305.3,332305.3,1,203.0,1608.79,500,2026-07-11T20:39:56.570Z
V0142,Mechanical Pressure Gauge Standard,671610.77,335805.385,2,216.0,3145.59,500,2026-07-11T20:39:56.570Z
V0141,Fluid Bearing Premium,193582.28,193582.28,1,218.0,945.1,500,2026-07-11T20:39:56.570Z
V0127,Instrumentation Safety Helmet,81940.32,81940.32,1,61.0,1334.6,500,2026-07-11T20:39:56.570Z
V0204,Safety Conveyor Belt Standard,29563.79,29563.79,1,226.0,132.78,500,2026-07-11T20:39:56.570Z
V0136,Electrical Steel Rod Kit,40493.86,20246.93,1,62.0,662.49,500,2026-07-11T20:39:56.570Z
V0334,Structural Conveyor Belt Premium,30544.04,30544.04,1,229.0,0.0,500,2026-07-11T20:39:56.570Z
V0204,Structural Transformer Oil Kit,169536.4,169536.4,1,264.0,0.0,500,2026-07-11T20:39:56.570Z
V0441,Electrical Lubricant Heavy Duty,10948.42,10948.42,1,18.0,0.0,500,2026-07-11T20:39:56.570Z
V0077,Electrical Steel Rod Standard,490991.92000000004,163663.97333333336,2,1249.0,0.0,500,2026-07-11T20:39:56.570Z
V0077,Structural Steel Rod Kit,68292.34,68292.34,1,192.0,0.0,500,2026-07-11T20:39:56.570Z
V0343,Safety Welding Rod Kit,25985.64,12992.82,1,90.0,0.0,500,2026-07-11T20:39:56.570Z
V0077,Structural Hydraulic Pump Premium,76178.37,76178.37,1,389.0,0.0,500,2026-07-11T20:39:56.570Z
V0077,Safety Flow Meter Kit,134295.56,26859.112,2,371.0,0.0,500,2026-07-11T20:39:56.570Z
V0136,Safety Gearbox Premium,23490.32,23490.32,1,255.0,0.0,500,2026-07-11T20:39:56.570Z
V0095,Safety Lubricant Standard,219719.41999999998,73239.80666666666,1,477.0,0.0,500,2026-07-11T20:39:56.570Z
V0136,Safety Hydraulic Pump Standard,189016.69,189016.69,1,271.0,0.0,500,2026-07-11T20:39:56.570Z
V0258,Electrical Steel Rod Standard,179923.64,179923.64,1,119.0,0.0,500,2026-07-11T20:39:56.570Z
V0197,Instrumentation Fasteners,100706.98999999999,33568.996666666666,3,263.0,0.0,500,2026-07-11T20:39:56.570Z
V0001,Instrumentation Electric Motor Premium,238905.61,238905.61,1,387.0,0.0,500,2026-07-11T20:39:56.570Z
V0334,Structural Valves Standard,47545.42,23772.71,1,164.0,0.0,500,2026-07-11T20:39:56.570Z
V0037,Structural Gearbox Heavy Duty,257713.89,128856.945,1,574.0,0.0,500,2026-07-11T20:39:56.570Z
V0141,Safety Transformer Oil Premium,73333.53,36666.765,2,728.0,0.0,500,2026-07-11T20:39:56.570Z
V0069,Safety Transformer Oil Kit,95118.34,95118.34,1,440.0,0.0,500,2026-07-11T20:39:56.570Z
V0204,Instrumentation Circuit Breaker Standard,143956.22999999998,71978.11499999999,2,193.0,0.0,500,2026-07-11T20:39:56.570Z
V0258,Mechanical Welding Rod Heavy Duty,31456.26,15728.13,1,98.0,0.0,500,2026-07-11T20:39:56.570Z
V0037,Safety Control Panel,83718.01,41859.005,1,218.0,0.0,500,2026-07-11T20:39:56.570Z
V0343,Instrumentation Electric Motor Premium,154003.94,154003.94,1,445.0,0.0,500,2026-07-11T20:39:56.570Z
V0141,Structural Transformer Oil,129477.96,129477.96,1,224.0,0.0,500,2026-07-11T20:39:56.570Z
V0095,Safety Control Panel Heavy Duty,12296.49,6148.245,2,38.0,448.87,500,2026-07-11T20:39:56.570Z
V0258,Safety Hydraulic Pump Heavy Duty,122684.04000000001,40894.68,1,675.0,0.0,500,2026-07-11T20:39:56.570Z
V0483,Fluid Safety Helmet Standard,151643.11,75821.555,2,766.0,0.0,500,2026-07-11T20:39:56.570Z
V0037,Structural Hydraulic Pump Premium,378971.63,126323.87666666666,2,650.0,0.0,500,2026-07-11T20:39:56.570Z
V0095,Fluid Control Panel Premium,0.0,0.0,2,485.0,2334.08,500,2026-07-11T20:39:56.570Z
V0204,Structural Conveyor Belt Premium,0.0,0.0,1,125.0,427.39,500,2026-07-11T20:39:56.570Z
V0258,Fluid Steel Rod Standard,0.0,0.0,1,352.0,2205.03,500,2026-07-11T20:39:56.570Z
V0483,Instrumentation Transformer Oil Kit,0.0,0.0,1,486.0,1918.32,500,2026-07-11T20:39:56.570Z
V0141,Electrical Circuit Breaker,0.0,0.0,2,206.0,1667.37,500,2026-07-11T20:39:56.570Z
V0127,Fluid Control Panel Premium,0.0,0.0,1,119.0,2060.22,500,2026-07-11T20:39:56.570Z
V0069,Structural Pressure Gauge Standard,0.0,0.0,1,313.0,1605.95,500,2026-07-11T20:39:56.570Z
V0049,Structural Conveyor Belt Standard,0.0,0.0,1,333.0,0.0,500,2026-07-11T20:39:56.570Z
V0136,Mechanical Pressure Gauge Standard,0.0,0.0,1,261.0,0.0,500,2026-07-11T20:39:56.570Z
V0069,Electrical Pvc Pipe Premium,0.0,0.0,1,217.0,0.0,500,2026-07-11T20:39:56.570Z
V0330,Instrumentation Safety Helmet,127416.63,31854.1575,3,804.0,0.0,500,2026-07-11T20:39:56.570Z
V0197,Mechanical Pressure Gauge Standard,0.0,0.0,1,471.0,0.0,500,2026-07-11T20:39:56.570Z
V0483,Structural Bearing,12731.67,6365.835,2,369.0,0.0,500,2026-07-11T20:39:56.570Z
V0069,Fluid Conveyor Belt Kit,22043.97,11021.985,2,645.0,0.0,500,2026-07-11T20:39:56.570Z
V0481,Electrical Conveyor Belt Heavy Duty,0.0,0.0,2,219.0,0.0,500,2026-07-11T20:39:56.570Z
V0049,Structural Pressure Gauge Standard,0.0,0.0,1,488.0,0.0,500,2026-07-11T20:39:56.570Z
V0196,Electrical Conveyor Belt Heavy Duty,0.0,0.0,1,238.0,0.0,500,2026-07-11T20:39:56.570Z
V0481,Fluid Conveyor Belt Kit,0.0,0.0,2,866.0,0.0,500,2026-07-11T20:39:56.570Z
V0095,Electrical Circuit Breaker,0.0,0.0,1,41.0,0.0,500,2026-07-11T20:39:56.570Z
V0172,Mechanical Circuit Breaker Premium,108101.16,36033.72,3,743.0,0.0,500,2026-07-11T20:39:56.570Z
V0210,Safety Transformer Oil Heavy Duty,174854.26,174854.26,1,338.0,519.29,500,2026-07-11T20:39:56.570Z
V0258,Electrical Lubricant Heavy Duty,2566907.3200000003,855635.7733333334,1,1011.0,2529.05,500,2026-07-11T20:39:56.570Z
V0196,Fluid Steel Rod Standard,330515.9,165257.95,2,586.0,1946.73,500,2026-07-11T20:39:56.570Z
V0196,Safety Steel Rod Standard,82295.46,41147.73,2,560.0,188.08,500,2026-07-11T20:39:56.570Z
V0334,Instrumentation Bearing,800445.46,200111.365,2,264.0,3021.7,500,2026-07-11T20:39:56.570Z
V0127,Fluid Conveyor Belt Kit,2302558.46,575639.615,1,1564.0,1401.56,500,2026-07-11T20:39:56.570Z
V0069,Mechanical Circuit Breaker Premium,300098.54,150049.27,1,96.0,3116.61,500,2026-07-11T20:39:56.570Z
V0069,Instrumentation Copper Wire,2476412.62,1238206.31,1,632.0,3972.17,500,2026-07-11T20:39:56.570Z
V0077,Structural Copper Wire Premium,70905.7,70905.7,1,233.0,0.0,500,2026-07-11T20:39:56.570Z
V0095,Mechanical Electric Motor Standard,14291.5,14291.5,1,197.0,0.0,500,2026-07-11T20:39:56.570Z
V0127,Structural Transformer Oil Kit,582309.69,194103.22999999998,2,214.0,2683.33,500,2026-07-11T20:39:56.570Z
V0127,Electrical Copper Wire Premium,453128.79000000004,113282.19750000001,2,1296.0,0.0,500,2026-07-11T20:39:56.570Z
V0172,Instrumentation Copper Wire,1793575.84,1793575.84,1,467.0,0.0,500,2026-07-11T20:39:56.570Z
V0197,Electrical Pneumatic Cylinder Kit,646584.83,129316.96599999999,2,1036.0,0.0,500,2026-07-11T20:39:56.570Z
V0483,Mechanical Pressure Gauge Premium,484646.89,242323.445,1,152.0,0.0,500,2026-07-11T20:39:56.570Z
V0049,Instrumentation Steel Rod,114407.76999999999,38135.92333333333,2,370.0,0.0,500,2026-07-11T20:39:56.570Z
V0441,Electrical Bearing Heavy Duty,70410.04,70410.04,1,171.0,0.0,500,2026-07-11T20:39:56.570Z
V0330,Mechanical Fasteners Heavy Duty,12865.2,6432.6,1,62.0,0.0,500,2026-07-11T20:39:56.570Z
V0172,Electrical Steel Rod Standard,141229.69,141229.69,1,265.0,0.0,500,2026-07-11T20:39:56.570Z
V0069,Electrical Steel Rod Kit,247060.26,247060.26,1,377.0,0.0,500,2026-07-11T20:39:56.570Z
V0330,Electrical Steel Rod Kit,197735.59,24716.94875,4,1251.0,0.0,500,2026-07-11T20:39:56.570Z
V0343,Fluid Safety Helmet Premium,335737.45,67147.49,3,1119.0,0.0,500,2026-07-11T20:39:56.570Z
V0077,Safety Steel Rod Standard,165008.73,165008.73,1,297.0,0.0,500,2026-07-11T20:39:56.570Z
