vendor_id,po_id,item_name,quantity,contract_price,actual_amount,expected_amount,variance,variance_percentage,price_status,gold_load_timestamp
V0280,PO067925,Mechanical Pressure Gauge Standard,106.0,0.0,306629.49,0.0,306629.49,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0250,PO067937,Structural Valves Standard,169.0,0.0,102664.18,0.0,102664.18,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0112,PO067959,Structural Transformer Oil,213.0,0.0,135962.33,0.0,135962.33,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0056,PO068012,Electrical Conveyor Belt Heavy Duty,458.0,0.0,110376.22,0.0,110376.22,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0207,PO068020,Safety Pneumatic Cylinder Kit,251.2023478892497,0.0,230932.98,0.0,230932.98,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0222,PO068038,Instrumentation Steel Rod,307.0,0.0,20301.46,0.0,20301.46,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0070,PO068062,Safety Pressure Gauge Premium,476.0,0.0,213889.48,0.0,213889.48,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0221,PO068152,Instrumentation Flow Meter Kit,51.0,0.0,16306.21,0.0,16306.21,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0169,PO068227,Safety Control Panel Heavy Duty,377.0,0.0,140821.65,0.0,140821.65,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0008,PO068229,Mechanical Pressure Gauge Premium,191.0,0.0,62831.87,0.0,62831.87,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0487,PO068236,Structural Conveyor Belt Premium,40.0,0.0,16436.53,0.0,16436.53,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0166,PO068269,Instrumentation Hydraulic Pump Premium,100.0,0.0,62021.87,0.0,62021.87,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0342,PO068284,Instrumentation Industrial Paint Heavy Duty,328.0,0.0,117569.11,0.0,117569.11,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0221,PO068301,Instrumentation Safety Helmet,458.0,1349.68,627624.86,618153.4400000001,9471.419999999925,1.53,Overcharged,2026-07-12T08:48:38.325Z
V0363,PO068311,Electrical Copper Wire Premium,430.0,0.0,175354.03,0.0,175354.03,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0067,PO068323,Electrical Conveyor Belt Standard,359.0,0.0,76676.72,0.0,76676.72,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0042,PO068333,Instrumentation Industrial Paint Heavy Duty,147.0,0.0,22702.63,0.0,22702.63,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0436,PO068335,Safety Pressure Gauge Premium,439.0,0.0,83846.58,0.0,83846.58,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0434,PO068345,Electrical Conveyor Belt Heavy Duty,128.0,0.0,40984.03,0.0,40984.03,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0392,PO068417,Safety Hydraulic Pump Standard,167.0,0.0,35380.66,0.0,35380.66,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0409,PO068452,Structural Pressure Gauge Standard,254.0,0.0,441611.57,0.0,441611.57,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0077,PO068542,Mechanical Electric Motor Standard,183.0,0.0,49147.35,0.0,49147.35,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0203,PO068551,Electrical Gearbox Kit,499.0,0.0,420094.69,0.0,420094.69,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0333,PO068595,Structural Pvc Pipe Heavy Duty,78.0,0.0,47487.18,0.0,47487.18,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0438,PO068665,Electrical Steel Rod Kit,419.0,0.0,70638.78,0.0,70638.78,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0394,PO068681,Instrumentation Copper Wire,16.0,0.0,8573.44,0.0,8573.44,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0013,PO068717,Structural Copper Wire Premium,38.0,0.0,16977.07,0.0,16977.07,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0440,PO068720,Electrical Gearbox Premium,470.0,1099.57,525310.73,516797.89999999997,8512.830000000016,1.65,Overcharged,2026-07-12T08:48:38.325Z
V0405,PO068742,Safety Control Panel,251.2023478892497,0.0,126028.68,0.0,126028.68,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0213,PO068754,Instrumentation Electric Motor Premium,184.0,0.0,26997.87,0.0,26997.87,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0321,PO068771,Electrical Transformer Oil Kit,2.0,0.0,1134.16,0.0,1134.16,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0090,PO068838,Structural Bearing Kit,275.0,0.0,105325.32,0.0,105325.32,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0425,PO068852,Mechanical Flow Meter Premium,427.0,0.0,288856.81,0.0,288856.81,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0242,PO068892,Structural Transformer Oil,425.0,0.0,243715.3,0.0,243715.3,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0101,PO068907,Electrical Safety Helmet Kit,140.0,0.0,26870.2,0.0,26870.2,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0145,PO068920,Safety Control Panel Kit,476.0,0.0,203527.56,0.0,203527.56,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0237,PO068923,Safety Flow Meter Kit,117.0,0.0,42168.04,0.0,42168.04,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0011,PO069119,Safety Control Panel Kit,90.0,0.0,47536.21,0.0,47536.21,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0351,PO069160,Mechanical Conveyor Belt,73.0,0.0,52457.56,0.0,52457.56,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0127,PO069247,Electrical Conveyor Belt,34.0,0.0,22579.68,0.0,22579.68,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0344,PO069254,Fluid Conveyor Belt,251.2023478892497,0.0,6109.33,0.0,6109.33,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0452,PO069299,Structural Bearing,214.0,0.0,75338.08,0.0,75338.08,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0362,PO069301,Mechanical Pressure Gauge Premium,321.0,0.0,28608.86,0.0,28608.86,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0236,PO069425,Electrical Pneumatic Cylinder Kit,357.0,0.0,36424.27,0.0,36424.27,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0397,PO069435,Electrical Transformer Oil Standard,143.0,0.0,49871.41,0.0,49871.41,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0442,PO069496,Instrumentation Electric Motor Premium,202.0,0.0,518068.4,0.0,518068.4,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0132,PO069523,Instrumentation Copper Wire,425.0,0.0,1673863.78,0.0,1673863.78,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0290,PO069532,Instrumentation Valves Heavy Duty,440.0,0.0,79078.23,0.0,79078.23,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0361,PO069622,Mechanical Flow Meter Premium,198.0,0.0,119143.97,0.0,119143.97,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0033,PO069676,Structural Bearing,49.0,0.0,34643.68,0.0,34643.68,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0252,PO069677,Mechanical Pressure Gauge Premium,130.0,0.0,108101.16,0.0,108101.16,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0367,PO069761,Fluid Steel Rod Standard,393.0,0.0,111417.08,0.0,111417.08,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0383,PO069789,Structural Transformer Oil Kit,131.0,0.0,63368.24,0.0,63368.24,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0034,PO069794,Instrumentation Flow Meter Heavy Duty,329.0,0.0,166877.13,0.0,166877.13,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0445,PO069801,Safety Hydraulic Pump Heavy Duty,477.0,47.86,22793.34,22829.22,-35.88000000000102,-0.16,Undercharged,2026-07-12T08:48:38.325Z
V0147,PO069825,Mechanical Fasteners Heavy Duty,328.0,0.0,170163.5,0.0,170163.5,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0252,PO069860,Safety Hydraulic Pump Standard,308.0,0.0,228763.68,0.0,228763.68,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0305,PO069862,Safety Control Panel,441.0,0.0,113284.22,0.0,113284.22,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0344,PO070015,Safety Conveyor Belt,493.0,0.0,312453.41,0.0,312453.41,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0113,PO070044,Safety Conveyor Belt,277.0,0.0,121968.89,0.0,121968.89,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0290,PO070119,Electrical Bearing Heavy Duty,385.0,0.0,150277.86,0.0,150277.86,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0319,PO070127,Mechanical Flow Meter Premium,148.0,0.0,333881.3,0.0,333881.3,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0355,PO070132,Mechanical Electric Motor Standard,375.0,0.0,197837.05,0.0,197837.05,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0135,PO070137,Safety Lubricant Standard,240.0,0.0,83796.56,0.0,83796.56,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0379,PO070220,Fluid Steel Rod Standard,27.0,0.0,61882.21,0.0,61882.21,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0341,PO070311,Fluid Steel Rod Standard,85.0,0.0,33083.08,0.0,33083.08,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0462,PO070315,Electrical Pvc Pipe Premium,240.0,0.0,631202.07,0.0,631202.07,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0291,PO070343,Structural Flow Meter Premium,129.0,0.0,38929.16,0.0,38929.16,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0097,PO070355,Fluid Conveyor Belt,260.0,0.0,117002.77,0.0,117002.77,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0193,PO070369,Fluid Steel Rod Standard,89.0,2113.3,188250.83,188083.7,167.12999999997555,0.09,Overcharged,2026-07-12T08:48:38.325Z
V0435,PO070393,Fluid Control Panel Premium,419.0,0.0,322524.67,0.0,322524.67,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0041,PO070413,Electrical Transformer Oil Standard,220.0,0.0,122301.41,0.0,122301.41,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0074,PO070458,Safety Hydraulic Pump Standard,226.0,0.0,171644.53,0.0,171644.53,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0471,PO070594,Structural Safety Helmet Heavy Duty,102.0,0.0,48987.98,0.0,48987.98,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0394,PO070601,Safety Pneumatic Cylinder,284.0,0.0,209042.45,0.0,209042.45,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0355,PO070628,Safety Conveyor Belt Standard,481.0,0.0,108101.16,0.0,108101.16,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0392,PO070659,Instrumentation Fasteners,251.2023478892497,0.0,177232.05,0.0,177232.05,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0100,PO070698,Instrumentation Transformer Oil Kit,238.0,0.0,181792.94,0.0,181792.94,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0130,PO070722,Mechanical Welding Rod Heavy Duty,8.0,0.0,1827.92,0.0,1827.92,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0347,PO070726,Instrumentation Circuit Breaker Standard,159.0,0.0,60729.83,0.0,60729.83,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0252,PO070755,Instrumentation Flow Meter Premium,438.0,0.0,245206.82,0.0,245206.82,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0387,PO070846,Safety Control Panel Heavy Duty,321.0,0.0,69288.08,0.0,69288.08,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0238,PO070946,Fluid Pneumatic Cylinder,423.0,0.0,286561.13,0.0,286561.13,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0064,PO071018,Electrical Conveyor Belt,293.0,0.0,496403.91,0.0,496403.91,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0376,PO071024,Structural Steel Rod Kit,31.0,0.0,16791.36,0.0,16791.36,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0481,PO071030,Structural Pneumatic Cylinder Premium,279.0,0.0,33306.57,0.0,33306.57,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0430,PO071034,Mechanical Fasteners Premium,462.0,0.0,355937.91,0.0,355937.91,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0153,PO071037,Safety Pneumatic Cylinder Kit,159.0,0.0,56016.69,0.0,56016.69,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0315,PO071044,Electrical Conveyor Belt,125.0,0.0,221953.74,0.0,221953.74,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0065,PO071119,Fluid Safety Helmet Kit,272.0,0.0,91749.25,0.0,91749.25,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0483,PO071177,Safety Lubricant Standard,500.0,0.0,207634.54,0.0,207634.54,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0481,PO071191,Instrumentation Flow Meter Premium,361.0,0.0,235851.02,0.0,235851.02,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0306,PO071209,Safety Hydraulic Pump Heavy Duty,62.0,0.0,15520.9,0.0,15520.9,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0014,PO071225,Instrumentation Copper Wire,222.0,0.0,65276.49,0.0,65276.49,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0298,PO071230,Instrumentation Pneumatic Cylinder Premium,6.0,0.0,3310.87,0.0,3310.87,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0286,PO071246,Safety Transformer Oil Kit,131.0,0.0,19676.7,0.0,19676.7,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0021,PO071247,Safety Hydraulic Pump Standard,364.0,0.0,205823.35,0.0,205823.35,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0163,PO071284,Electrical Steel Rod Kit,84.0,0.0,23632.99,0.0,23632.99,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0220,PO071290,Safety Flow Meter Kit,217.0,0.0,73995.05,0.0,73995.05,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0127,PO071334,Structural Pressure Gauge Standard,350.0,0.0,246332.73,0.0,246332.73,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0192,PO071338,Safety Lubricant Kit,432.0,0.0,307401.82,0.0,307401.82,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0471,PO071349,Electrical Steel Rod Standard,438.0,0.0,176280.4,0.0,176280.4,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0246,PO071371,Structural Transformer Oil Kit,414.0,0.0,309395.8,0.0,309395.8,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0400,PO071452,Instrumentation Flow Meter Heavy Duty,183.0,0.0,110243.02,0.0,110243.02,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0418,PO071456,Instrumentation Flow Meter Kit,499.0,0.0,229130.09,0.0,229130.09,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0025,PO071525,Electrical Steel Rod,121.0,0.0,48495.71,0.0,48495.71,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0207,PO071554,Electrical Steel Rod Kit,408.0,0.0,242434.13,0.0,242434.13,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0220,PO071597,Instrumentation Copper Wire Heavy Duty,178.0,0.0,108881.39,0.0,108881.39,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0346,PO071601,Electrical Steel Rod Standard,324.0,0.0,85168.75,0.0,85168.75,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0240,PO071627,Structural Pvc Pipe Heavy Duty,400.0,0.0,88498.01,0.0,88498.01,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0380,PO071664,Electrical Transformer Oil Standard,252.0,0.0,103143.51,0.0,103143.51,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0474,PO071668,Electrical Copper Wire Premium,223.0,0.0,125254.42,0.0,125254.42,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0016,PO071798,Fluid Bearing Premium,251.2023478892497,0.0,193862.62,0.0,193862.62,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0397,PO071848,Mechanical Circuit Breaker Premium,32.0,0.0,17193.77,0.0,17193.77,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0346,PO071870,Structural Steel Rod Kit,303.0,0.0,120958.59,0.0,120958.59,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0085,PO071886,Instrumentation Pneumatic Cylinder Premium,417.0,0.0,235621.78,0.0,235621.78,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0319,PO071888,Safety Pressure Gauge Premium,355.0,0.0,192933.78,0.0,192933.78,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0158,PO071891,Instrumentation Fasteners,171.0,0.0,357778.84,0.0,357778.84,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0265,PO071928,Structural Pvc Pipe Heavy Duty,244.0,0.0,23818.24,0.0,23818.24,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0361,PO071951,Instrumentation Industrial Paint Heavy Duty,420.0,0.0,292799.53,0.0,292799.53,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0174,PO072033,Electrical Gearbox Premium,133.0,0.0,155098.24,0.0,155098.24,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0078,PO072034,Safety Control Panel,52.0,0.0,35170.43,0.0,35170.43,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0359,PO072178,Safety Hydraulic Pump Heavy Duty,202.0,0.0,147828.29,0.0,147828.29,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0009,PO072194,Structural Transformer Oil Kit,120.0,0.0,316369.99,0.0,316369.99,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0005,PO072198,Electrical Bearing Heavy Duty,39.0,0.0,16841.38,0.0,16841.38,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0064,PO072210,Fluid Conveyor Belt,147.0,0.0,22501.14,0.0,22501.14,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0460,PO072247,Mechanical Copper Wire Heavy Duty,195.0,0.0,75284.51,0.0,75284.51,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0473,PO072260,Instrumentation Valves Heavy Duty,420.0,0.0,189369.24,0.0,189369.24,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0369,PO072291,Structural Conveyor Belt Standard,208.0,0.0,44388.27,0.0,44388.27,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0052,PO072292,Electrical Transformer Oil Kit,69.0,0.0,132231.17,0.0,132231.17,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0379,PO072323,Electrical Steel Rod,88.0,0.0,11575.53,0.0,11575.53,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0065,PO072338,Mechanical Fasteners Premium,151.0,0.0,100410.3,0.0,100410.3,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0195,PO072431,Electrical Pvc Pipe Kit,448.0,0.0,309001.88,0.0,309001.88,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0028,PO072457,Mechanical Circuit Breaker Heavy Duty,351.0,0.0,171074.74,0.0,171074.74,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0032,PO072461,Structural Steel Rod Kit,323.0,0.0,108101.16,0.0,108101.16,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0006,PO072515,Electrical Pvc Pipe Premium,209.0,0.0,51073.77,0.0,51073.77,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0183,PO072547,Instrumentation Copper Wire Heavy Duty,205.0,0.0,116994.76,0.0,116994.76,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0100,PO072586,Electrical Conveyor Belt Standard,459.0,0.0,358310.83,0.0,358310.83,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0288,PO072600,Electrical Steel Rod Kit,487.0,0.0,220462.4,0.0,220462.4,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0407,PO072622,Mechanical Circuit Breaker Premium,43.0,0.0,7764.6,0.0,7764.6,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0016,PO072684,Safety Lubricant Kit,302.0,0.0,88302.0,0.0,88302.0,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0416,PO072722,Safety Conveyor Belt,283.0,0.0,216889.35,0.0,216889.35,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0350,PO072730,Mechanical Welding Rod Heavy Duty,279.0,0.0,276493.72,0.0,276493.72,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0083,PO072758,Mechanical Pressure Gauge Premium,293.0,0.0,16825.3,0.0,16825.3,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0416,PO072767,Fluid Steel Rod Standard,85.0,0.0,16623.02,0.0,16623.02,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0407,PO072811,Electrical Steel Rod,372.0,0.0,81841.95,0.0,81841.95,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0497,PO072979,Safety Pressure Gauge Premium,60.0,0.0,29001.65,0.0,29001.65,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0153,PO072995,Mechanical Flow Meter Premium,430.0,0.0,108101.16,0.0,108101.16,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0329,PO073086,Electrical Pvc Pipe Premium,257.0,0.0,187488.7,0.0,187488.7,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0125,PO073092,Instrumentation Electric Motor Premium,171.0,0.0,17660.61,0.0,17660.61,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0371,PO073109,Safety Control Panel Heavy Duty,251.2023478892497,0.0,103034.34,0.0,103034.34,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0097,PO073166,Structural Valves Standard,240.0,0.0,82269.0,0.0,82269.0,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0455,PO073167,Instrumentation Flow Meter Kit,78.0,0.0,299219.47,0.0,299219.47,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0266,PO073175,Fluid Safety Helmet Standard,89.0,0.0,56673.04,0.0,56673.04,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0014,PO073194,Instrumentation Copper Wire Heavy Duty,12.0,0.0,3388.87,0.0,3388.87,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0291,PO073199,Mechanical Fasteners Premium,451.0,0.0,257162.46,0.0,257162.46,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0277,PO073278,Instrumentation Circuit Breaker Standard,287.0,0.0,86134.3,0.0,86134.3,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0220,PO073329,Structural Gearbox Heavy Duty,494.0,0.0,174127.97,0.0,174127.97,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0051,PO073392,Instrumentation Pneumatic Cylinder Premium,400.0,0.0,82115.86,0.0,82115.86,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0166,PO073393,Structural Copper Wire Premium,375.0,0.0,40605.19,0.0,40605.19,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0123,PO073476,Fluid Safety Helmet Standard,27.0,0.0,9992.86,0.0,9992.86,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0125,PO073509,Instrumentation Hydraulic Pump Premium,351.0,0.0,66300.72,0.0,66300.72,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0186,PO073565,Structural Transformer Oil,33.0,0.0,3771.74,0.0,3771.74,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0257,PO073614,Structural Pvc Pipe Heavy Duty,233.0,0.0,179171.53,0.0,179171.53,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0419,PO073623,Electrical Circuit Breaker,35.0,0.0,27407.89,0.0,27407.89,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0131,PO073634,Electrical Transformer Oil Standard,379.0,0.0,129481.27,0.0,129481.27,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0385,PO073718,Instrumentation Industrial Paint Heavy Duty,465.0,0.0,81015.59,0.0,81015.59,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0409,PO073719,Fluid Safety Helmet Standard,309.0,0.0,168451.51,0.0,168451.51,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0066,PO073729,Safety Control Panel,328.0,0.0,86440.12,0.0,86440.12,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0171,PO073732,Safety Hydraulic Pump Heavy Duty,240.0,0.0,82175.97,0.0,82175.97,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0038,PO073753,Safety Lubricant Standard,217.0,0.0,97808.74,0.0,97808.74,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0165,PO073786,Safety Gearbox Premium,250.0,0.0,44592.58,0.0,44592.58,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0209,PO073796,Mechanical Circuit Breaker Premium,491.0,0.0,1542850.47,0.0,1542850.47,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0130,PO073842,Instrumentation Transformer Oil Kit,198.0,0.0,123638.74,0.0,123638.74,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0205,PO073898,Structural Gearbox Heavy Duty,407.0,0.0,1103564.37,0.0,1103564.37,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0338,PO073908,Structural Bearing Kit,35.0,0.0,21117.07,0.0,21117.07,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0221,PO073982,Electrical Steel Rod,397.0,827.71,322387.93,328600.87,-6212.940000000002,-1.89,Undercharged,2026-07-12T08:48:38.325Z
V0265,PO074032,Safety Conveyor Belt Standard,202.0,0.0,144787.62,0.0,144787.62,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0358,PO074082,Structural Copper Wire Premium,90.0,0.0,23620.04,0.0,23620.04,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0349,PO074086,Mechanical Fasteners Premium,251.2023478892497,0.0,56319.77,0.0,56319.77,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0323,PO074209,Mechanical Electric Motor Standard,34.0,0.0,5322.14,0.0,5322.14,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0123,PO074211,Mechanical Conveyor Belt,203.0,0.0,108066.59,0.0,108066.59,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0036,PO074214,Safety Pneumatic Cylinder Kit,9.0,0.0,5630.97,0.0,5630.97,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0475,PO074269,Instrumentation Flow Meter Premium,251.2023478892497,0.0,215229.77,0.0,215229.77,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0336,PO074276,Fluid Bearing Premium,345.0,0.0,189920.2,0.0,189920.2,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0257,PO074284,Electrical Pneumatic Cylinder Kit,182.0,0.0,104893.29,0.0,104893.29,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0228,PO074294,Mechanical Conveyor Belt,7.0,0.0,2485.7,0.0,2485.7,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0247,PO074300,Fluid Flow Meter Kit,15.0,0.0,3588.82,0.0,3588.82,0.0,Overcharged,2026-07-12T08:48:38.325Z
