invoice_id,po_id,vendor_id,invoiced_amount,invoice_date,payment_status
INV053337,PO000144,V0298,27253.78,2022-06-23,Pending
INV053338,PO052840,V0115,467224.14,2022-08-08,Paid
INV053339,PO071338,V0192,307401.82,2022-12-09,Pending
INV053340,PO027152,,43286.09,2022-10-08,Paid
INV053341,PO087173,V0081,343567.95,2024-07-27,Pending
INV053342,PO054771,V0440,67894.2,2022-01-24,Paid
INV053343,PO086406,V0326,776991.14,2022-05-17,Pending
INV053344,PO072874,V0479,52799.55,2024-07-18,Paid
INV053345,PO024536,V0161,48935.62,2022-11-29,Paid
INV053346,PO097822,V0135,216876.13,2022-12-15,Paid
INV053347,PO042981,V0324,88791.77,2023-03-30,Overdue
INV053348,PO062624,V0419,212946.87,2025-08-13,Paid
INV053349,PO008117,V0348,36817.86,2022-02-21,Paid
INV053350,PO085651,V0108,185415.63,2023-02-21,Paid
INV053351,PO058093,V0327,208503.16,2024-12-21,Paid
INV053352,PO047516,V0161,57676.2,2026-01-11,Paid
INV053353,PO013999,V0305,77385.91,2026-01-18,Paid
INV053354,PO030280, V0421 ,70059.79,2022-07-15,Paid
INV053355,PO065151,V0163,77010.32,2025-06-01,Paid
INV053356,PO052097,V0172,229263.44,2025-07-15,Paid
INV053357,PO053956,V0388,255099.84,2025-10-21,Paid
INV053358,PO050361,V0442,204258.21,2022-04-08,Paid
INV053359,PO052886,V0341,8303.26,2024-04-24,Paid
INV053360,PO098518,V0031,2043616.41,2025-03-24,Paid
INV053361,PO095326,V0013,33914.8,2025-12-16,Paid
INV053362,PO014906,V0228,320411.32,2022-04-22,Paid
INV053363,PO096475,V0020,11506.51,2022-03-01,Paid
INV053364,PO063707,V0411,157822.31,2023-01-12,Overdue
INV053365,PO012301,V0400,161951.1,2022-06-27,Paid
INV053366,PO018203,V0268,77349.97,2023-10-03,Paid
INV053367,PO069031,V0068,168321.49,2023-12-24,Pending
INV053368,,V0459,265745.35,2023-04-21,Paid
INV053369,PO084936,V0380,1282865.69,2024-04-13,Paid
INV053370,PO036248,V0346,7554.18,2025-03-30,Paid
INV053371,PO006930,V0402,,2023-12-02,Paid
INV053372,PO045175,V0135,30088.12,2023-08-17,Pending
INV053373,PO028604,V0026,178629.17,2022-04-12,Paid
INV053374,PO045968,V0280,18592.8,2024-06-23,Paid
INV053375,PO004938,V0243,78829.37,2025-10-22,Paid
INV053376,PO098968,,64503.31,2024-08-28,Paid
INV053377,PO050176,V0092,72938.46,2024-01-30,Paid
INV053378,PO078611,,68684.9,2024-04-03,Paid
INV053379,PO065773,V0486,326427.23,2023-01-06,Paid
INV053380,PO023071,V0216,9562.16,2022-08-06,Paid
INV053381,PO011477,V0236,998.45,2025-08-08,Paid
INV053382,PO085264,V0254,804064.31,2024-11-23,Paid
INV053383,,V0469,47968.31,2025-09-20,Paid
INV053384,PO018340,V0430,52041.8,2022-08-21,Pending
INV053385,PO022540,V0310,116310.2,2023-07-02,Paid
INV053386,PO057080,V0226,197969.76,2025-05-31,Paid
INV053387,PO000229,V0362,17913.15,2023-02-28,Pending
INV053388,PO054091,V0226,129819.39,2022-03-23,Pending
INV053389,PO086981,V0149,124146.58,2022-11-12,Paid
INV053390,PO065203,V0239,51600.21,2024-11-28,Paid
INV053391,PO093525,V0456,40764.01,2022-04-14,Paid
INV053392,PO023200,V0395,168672.41,2025-07-12,Paid
INV053393,PO081629,V0147,64545.59,2024-07-10,Paid
INV053394,PO012452,V0156,307197.7,2023-11-19,Pending
INV053395,PO079528,V0451,58320.37,2022-10-12,Paid
INV053396,PO012670,V0443,1112110.44,2025-01-14,Pending
INV053397,PO072411,V0378,242195.64,2024-08-07,Paid
INV053398,PO094790,V0463,236898.35,2025-07-25,Paid
INV053399,PO062886,V0400,379239.02,2023-04-04,Paid
INV053400,PO023990,V0029,13990.39,2022-03-12,Paid
INV053401,PO084740,V0130,91472.41,2022-09-04,Paid
INV053402,PO068526,V0077,238148.49,2025-05-17,Paid
INV053403,PO072675,V0480,176179.27,2024-07-27,Paid
INV053404,PO034762,,66189.52,2022-07-17,Paid
INV053405,PO094454,V0046,121106.27,2023-09-03,Paid
INV053406,PO035814,V0310,51842.3,2023-02-17,Overdue
INV053407,PO071730,V0366,27162.52,2024-12-13,Paid
INV053408,PO016158,V0193,24908.3,2022-10-06,Pending
INV053409,PO083913,V0103,130438.35,2024-08-21,Paid
INV053410,PO085520,V0089,22656.78,2024-11-30,Overdue
INV053411,PO052740,V0349,304499.14,2025-06-16,Pending
INV053412,PO099610,V0019,129416.12,2024-09-26,Paid
INV053413,PO064157,V0073,242317.9,2024-05-10,Paid
INV053414,PO088284,V0359,1205243.98,2023-03-02,Paid
INV053415,PO031627,V0404,85510.25,2025-07-17,Paid
INV053416,PO004460, V0228 ,27134.84,2025-12-06,Paid
INV053417,PO070624,V0468,24099.87,2024-03-06,Paid
INV053418,PO050072,V0073,131456.52,2024-06-18,Paid
INV053419,PO014899,V0221,790356.21,2025-01-06,Paid
INV053420,PO041002,V0023,291.7,2024-08-24,Pending
INV053421,PO014759,V0094,80621.78,2025-06-08,Paid
INV053422,PO047239,V0137,270709.3,2023-04-11,Paid
INV053423,PO015122,V0193,1004304.49,2024-02-08,Pending
INV053424,PO083203,V0380,44203.03,2025-12-06,Paid
INV053425,PO046271,V0189,200060.44,2025-03-07,Paid
INV053426,PO097536,V0164,73793.28,2025-12-08,Paid
INV053427,PO047852,,84415.74,2023-11-11,Paid
INV053428,PO060910,V0128,11272.09,2025-01-08,Overdue
INV053429,PO048916,V0341,,2025-10-03,Overdue
INV053430,PO048994,V0083,112180.49,2024-02-26,Overdue
INV053431,PO034889,,,2025-10-18,Paid
INV053432,PO092795,V0129,259445.85,2022-08-12,Paid
INV053433,PO013894,V0099,234939.34,2023-04-06,Paid
INV053434,PO086417,V0040,1312748.25,2023-06-15,Pending
INV053435,PO031713,V0353,5947.69,2022-06-27,Overdue
INV053436,PO029944,V0190,68457.93,2022-05-20,Paid
INV053437,PO005307,V0472,91294.1,2023-03-16,Paid
INV053438,PO065462,V0187,40279.63,2024-07-02,Paid
INV053439,PO093837,V0155,56162.92,2023-01-30,Pending
INV053440,PO024108,V0064,239938.85,2022-02-28,Paid
INV053441,PO010710,V0260,86069.11,2023-11-25,Paid
INV053442,PO098018,V0435,85268.82,2022-11-19,Pending
INV053443,PO014915,V0193,117101.47,2025-08-12,Pending
INV053444,PO096712,,56936.14,2023-04-19,Paid
INV053445,PO028413,V0155,162174.14,2025-09-02,Paid
INV053446,PO065327,V0266,166853.34,2025-01-04,Paid
INV053447,PO016152,V0252,198351.6,2022-09-05,Pending
INV053448,PO064691,V0195,440232.72,2024-09-03,Paid
INV053449,PO005010,V0009,233509.34,2025-04-23,Paid
INV053450,PO085783,V0335,66093.1,2022-07-02,Paid
INV053451,PO049281, V0377 ,96696.66,2024-09-24,Paid
INV053452,PO061819,V0303,53476.84,2023-11-19,Pending
INV053453,PO060531,V0045,71184.51,2023-11-29,Paid
INV053454,PO001346,V0116,1073687.94,2025-02-03,Overdue
INV053455,PO076165,V0423,91463.4,2024-03-25,Paid
INV053456,PO039901,V0153,815538.77,2023-05-21,Paid
INV053457,PO086563,V0213,63478.41,2023-09-20,Pending
INV053458,PO029290,V0029,29061.88,2023-12-10,Pending
INV053459,PO029433,V0392,72587.76,2023-02-15,Paid
INV053460,PO085144,V0220,21758.23,2023-08-05,Overdue
INV053461,PO064141,V0127,184587.95,2025-09-04,Overdue
INV053462,PO019861,V0042,95486.98,2025-12-16,Paid
INV053463,PO005098,V0098,161762.62,2023-04-27,Paid
INV053464,PO027115,V0184,870409.44,2023-03-13,Paid
INV053465,PO060199,V0161,65152.6,2022-04-30,Pending
INV053466,PO013474,V0195,112605.8,2022-06-16,Paid
INV053467,PO063635,V0335,72564.99,2025-04-24,Pending
INV053468,PO024832,V0171,522268.53,2025-12-10,Pending
INV053469,PO022107,V0097,59756.06,2025-02-05,Pending
INV053470,PO076146,V0395,164709.18,2025-03-16,Paid
INV053471,PO059098,V0052,54822.52,2022-07-31,Paid
INV053472,PO070283, V0315 ,1463136.18,2023-05-20,Paid
INV053473,PO030385,V0178,43691.24,2024-10-02,Paid
INV053474,PO062755,V0221,,2022-03-02,Paid
INV053475,PO052564,V0442,572819.07,2023-08-19,Paid
INV053476,PO016460,V0160,87795.67,2024-01-09,Paid
INV053477,PO031289,V0435,48370.34,2023-06-06,Overdue
INV053478,PO036380,V0128,85682.71,2024-08-01,Paid
INV053479,PO073538,V0016,1203581.2,2023-01-28,Paid
INV053480,PO075721,V0223,137425.45,2022-02-06,Paid
INV053481,PO012950,V0074,237123.3,2025-02-17,Paid
INV053482,PO044339,V0031,114862.25,2022-07-30,Paid
INV053483,PO071656,V0234,10925.74,2024-11-23,Pending
INV053484,PO035163,V0057,113366.49,2022-10-01,Overdue
INV053485,PO034185,V0291,57171.08,2022-12-24,Paid
INV053486,PO062663,V0437,104147.83,2025-07-24,Paid
INV053487,PO073380,V0283,154755.97,2026-01-24,Paid
INV053488,PO026806,V0233,265778.65,2022-06-28,Pending
INV053489,PO008432,V0055,,2024-09-25,Paid
INV053490,PO083698,V0006,8789.24,2024-06-26,Paid
INV053491,PO028837,V0043,205275.52,2022-08-09,Paid
INV053492,PO062394,V0440,122450.23,2024-01-13,Pending
INV053493,PO004147,V0068,44164.17,2023-06-07,Pending
INV053494,PO084552,V0088,271910.35,2025-06-04,Paid
INV053495,PO030763,V0161,29195.23,2022-05-20,Paid
INV053496,PO043971,V0062,213442.96,2025-03-11,Paid
INV053497,PO070977,V0140,68402.07,2025-12-10,Paid
INV053498,PO085310,V0269,434695.95,2022-09-22,Paid
INV053499,PO048344,V0487,553995.27,2022-11-16,Paid
INV053500,PO077805,V0168,226860.32,2022-08-19,Paid
INV053501,PO025791,V0393,18934.25,2023-04-17,Paid
INV053502,PO019946,,34492.85,2024-12-25,Paid
INV053503,PO021926,V0375,79355.6,2022-03-23,Overdue
INV053504,PO007659,V0330,17844.72,2023-10-15,Paid
INV053505,PO025192,V0291,82284.52,2024-01-03,Pending
INV053506,PO037427,V0034,13738.44,2025-05-20,Pending
INV053507,PO072958,V0128,171795.46,2024-11-10,Paid
INV053508,PO009323,V0340,91673.76,2023-11-26,Paid
INV053509,,,87056.33,2023-02-03,Paid
INV053510,PO022015,V0453,80633.25,2022-11-21,Paid
INV053511,PO070892,V0393,38282.6,2025-06-19,Pending
INV053512,PO075250,V0241,56287.86,2023-07-02,Pending
INV053513,PO064323,V0263,100401.36,2022-11-09,Pending
INV053514,PO020836,V0040,142468.64,2025-07-15,Paid
INV053515,PO090416,V0273,120684.42,2024-01-26,Paid
INV053516,PO044940,V0105,122145.4,2025-02-05,Paid
INV053517,PO010087,V0355,28261.95,2022-02-01,Overdue
INV053518,PO034284,V0329,7638.37,2025-06-06,Paid
INV053519,PO066120,V0005,79917.28,2023-02-18,Pending
INV053520,PO031861,V0303,5617.0,2023-04-21,Pending
INV053521,PO026623,V0418,28196.62,2024-12-17,Paid
INV053522,PO049272,V0155,29123.8,2022-10-22,Paid
INV053523,PO052437,V0028,75857.84,2024-10-30,Paid
INV053524,PO040677,V0418,289726.48,2023-11-01,Paid
INV053525,PO052407,V0038,733223.83,2022-02-26,Paid
INV053526,PO063110, V0342 ,24547.12,2025-04-09,Pending
INV053527,PO030174,V0190,43569.93,2024-03-13,Paid
INV053528,PO081792,V0076,2430.95,2024-02-07,Paid
INV053529,PO004460,V0228,22612.11,2025-11-17,Paid
INV053530,PO087486,V0405,87176.85,2023-06-10,Paid
INV053531,PO067505,V0127,,2023-06-07,Paid
INV053532,PO035300,V0484,16070.86,2022-07-24,Pending
INV053533,PO095158,V0356,1240751.86,2024-04-30,Paid
INV053534,PO051082,V0249,41164.79,2024-04-17,Pending
INV053535,PO074492,V0050,134026.55,2024-09-18,Paid
INV053536,PO054429,V0166,16578.98,2024-07-26,Paid
INV053537,PO092791,V0474,98916.69,2022-04-30,Paid
INV053538,PO054878,V0364,334333.55,2024-06-27,Paid
INV053539,PO028388,V0444,69345.24,2025-10-24,Paid
INV053540,PO031085,V0046,122431.69,2024-04-10,Paid
INV053541,PO000902,V0366,199301.1,2022-12-31,Pending
INV053542,PO030906,V0207,137031.12,2022-05-09,Paid
INV053543,PO091631,V0051,4143.4,2023-06-15,Paid
INV053544,PO038734,V0398,156236.81,2023-08-05,Paid
INV053545,PO031000,V0232,278130.11,2023-07-18,Paid
INV053546,PO056585,V0205,162957.11,2023-10-22,Pending
INV053547,PO001694,V0005,651372.07,2024-12-18,Paid
INV053548,PO055648,V0073,164590.96,2023-07-10,Paid
INV053549,PO034898,V0152,61387.92,2025-02-03,Paid
INV053550,PO036780,V0070,147749.0,2023-11-10,Pending
INV053551,PO001366,V0142,154802.16,2024-11-10,Paid
INV053552,PO008388,V0041,12293.03,2023-07-06,Paid
INV053553,PO071740,V0116,7307.73,2022-06-21,Pending
INV053554,PO032919,V0240,129029.72,2025-02-21,Paid
INV053555,PO005181,V0221,59508.71,2024-01-06,Overdue
INV053556,PO030343,V0458,866314.46,2022-04-28,Paid
INV053557,PO056247,V0139,3135.07,2023-06-18,Paid
INV053558,PO098635,V0177,241484.35,2022-11-17,Paid
INV053559,PO093223,V0236,,2025-04-11,Paid
INV053560,PO052477,V0348,807713.25,2025-08-20,Paid
INV053561,PO050107,V0319,16774.91,2024-11-07,Paid
INV053562,PO044650,V0361,776445.35,2025-12-06,Paid
INV053563,PO072937,V0239,7620.16,2023-12-10,Pending
INV053564,PO043909,V0242,461654.04,2025-02-10,Paid
INV053565,PO027818, V0355 ,181811.7,2025-08-23,Paid
INV053566,PO055513,V0041,234193.01,2022-11-10,Paid
INV053567,PO076124,V0079,77628.78,2023-04-30,Paid
INV053568,PO034813,V0138,543810.12,2026-01-27,Paid
INV053569,PO038414,V0331,27860.92,2022-11-26,Pending
INV053570,PO088475,V0425,617582.6,2023-03-23,Paid
INV053571,PO019984,V0084,22073.62,2024-04-25,Paid
INV053572,PO056027,V0220,148554.59,2025-07-05,Paid
INV053573,PO023426,V0006,710111.82,2022-02-25,Pending
INV053574,,,881640.48,2022-11-06,Paid
INV053575,PO053143,V0315,141455.43,2022-07-21,Paid
INV053576,PO073385,V0396,114730.1,2023-02-06,Paid
INV053577,PO087566,V0187,844686.85,2025-07-16,Paid
INV053578,PO044975,,371775.93,2022-06-05,Paid
INV053579,PO047347,V0089,131974.0,2025-08-22,Paid
INV053580,PO081727,V0440,1071749.66,2025-04-17,Pending
INV053581,PO049114,V0443,39556.96,2023-05-13,Paid
INV053582,PO059400,V0457,114157.76,2022-03-30,Paid
INV053583,,V0497,127150.06,2025-05-21,Overdue
INV053584,PO017960,V0465,89679.35,2024-02-29,Paid
INV053585,PO071291,V0444,49195.74,2023-06-14,Pending
INV053586,PO002214,V0297,1422440.83,2023-10-02,Paid
INV053587,PO050379,V0430,144873.37,2025-09-24,Paid
INV053588,PO009856,V0346,90087.09,2025-02-15,Paid
INV053589,PO074092,V0094,15233.49,2024-10-20,Paid
INV053590,PO048280,V0240,197500.03,2025-10-10,Paid
INV053591,PO005545,V0069,7521.12,2024-07-29,Paid
INV053592,PO021138,V0083,142588.38,2022-04-04,Pending
INV053593,PO071125,V0333,24074.66,2025-12-05,Paid
INV053594,PO039427,V0246,293446.91,2022-06-29,Paid
INV053595,PO091387,V0018,167689.29,2025-11-21,Paid
INV053596,PO064589,V0267,269140.54,2025-05-02,Paid
INV053597,PO075174,V0315,384176.92,2022-09-06,Paid
INV053598,PO004828,V0396,84018.56,2025-09-12,Paid
INV053599,PO093070,V0336,9251.93,2025-05-25,Overdue
INV053600,PO038907,V0425,169848.72,2022-09-14,Paid
INV053601,PO077185,V0084,281455.59,2025-07-09,Paid
INV053602,PO038748,V0125,33205.03,2023-01-08,Paid
INV053603,PO015739,V0216,-51705.54,2025-06-08,Paid
INV053604,PO079076,V0250,90766.97,2025-09-11,Paid
INV053605,PO010358,V0274,46937.11,2025-08-13,Pending
INV053606,PO091122,V0251,132038.16,2025-07-29,Paid
INV053607,PO081131,V0059,120643.27,2024-11-07,Pending
INV053608,PO038056,V0217,48914.74,2024-05-22,Paid
INV053609,PO043780,V0016,256743.93,2024-07-15,Paid
INV053610,PO048034,V0438,122330.73,2022-07-24,Pending
INV053611,PO059073,V0446,43899.78,2025-08-17,Paid
INV053612,PO004618,V0418,5051.29,2022-04-07,Paid
INV053613,PO051537,V0228,40773.56,2024-03-02,Pending
INV053614,PO042343,V0027,138022.0,2023-05-21,Paid
INV053615,PO010688,V0100,84856.4,2023-09-13,Pending
INV053616,PO006797,V0356,100598.73,2025-10-25,Overdue
INV053617,PO052758,V0158,114325.37,2022-12-22,Paid
INV053618,PO059192,V0291,32157.11,2026-02-09,Paid
INV053619,PO039802,V0272,102863.57,2024-03-15,Paid
INV053620,PO059073,V0446,118634.41,2025-08-24,Paid
INV053621,PO006748,V0471,,2024-01-05,Paid
INV053622,PO057997,V0155,73762.24,2023-03-20,Paid
INV053623,PO007937,V0430,71269.18,2025-04-22,Paid
INV053624,PO032294,V0218,21473.34,2025-08-08,Paid
INV053625,PO082679,V0426,2414.72,2024-11-02,Pending
INV053626,PO099584,V0241,303897.97,2025-07-12,Pending
INV053627,PO012697,,32551.5,2023-01-28,Pending
INV053628,PO013098,V0221,2903.7,2025-10-10,Overdue
INV053629,PO006229,V0267,10054.94,2025-01-22,Paid
INV053630,PO060833,V0239,137043.69,2024-03-02,Paid
INV053631,PO048057,V0192,8656.18,2026-01-16,Paid
INV053632,PO056869,V0200,55427.65,2024-03-18,Paid
INV053633,PO093686,V0138,246981.91,2023-11-11,Overdue
INV053634,PO062137,V0392,52439.33,2025-10-10,Paid
INV053635,PO053346,V0059,96514.27,2025-04-06,Paid
INV053636,PO014142,V0095,337676.0,2025-01-05,Overdue
INV053637,PO085891,V0363,,2023-06-28,Overdue
INV053638,PO067063,V0050,74232.64,2025-04-25,Paid
INV053639,PO032959,V0446,731553.22,2023-01-25,Paid
INV053640,PO067410,V0040,102544.58,2023-12-07,Overdue
INV053641,PO007959,V0380,486192.74,2023-09-22,Pending
INV053642,PO076744,V0227,489316.2,2022-10-26,Paid
INV053643,PO072905,V0032,92782.85,2025-07-18,Paid
INV053644,PO007490,V0120,43057.15,2023-12-31,Overdue
INV053645,PO024834,V0431,113340.51,2024-03-12,Paid
INV053646,PO008347,V0346,488026.27,2024-09-05,Paid
INV053647,PO038375,V0460,64502.37,2022-02-22,Paid
INV053648,PO045054,V0232,318372.47,2022-04-22,Paid
INV053649,PO085823,V0081,49888.55,2022-06-17,Paid
INV053650,PO043236,V0437,-26501.81,2024-03-08,Paid
INV053651,PO039429,V0203,9484.27,2023-08-26,Paid
INV053652,PO057238,V0425,1285982.44,2024-03-05,Paid
INV053653,PO018797,V0177,37657.18,2023-05-24,Paid
INV053654,PO047567,V0353,303475.72,2023-11-21,Paid
INV053655,PO055777,V0186,35750.91,2022-02-03,Pending
INV053656,PO065458,V0407,151086.98,2024-11-10,Paid
INV053657,PO068697,V0244,51675.25,2025-11-12,Paid
INV053658,PO028182,V0124,33367.44,2022-03-05,Paid
INV053659,PO003372,V0242,38071.35,2025-04-22,Pending
INV053660,,V0110,155677.07,2025-08-04,Paid
INV053661,PO042021,V0192,181335.39,2024-11-08,Paid
INV053662,,V0173,203372.27,2025-09-12,Paid
INV053663,PO098765,V0279,22802.59,2024-09-28,Pending
INV053664,PO067654,V0113,411822.98,2025-05-07,Paid
INV053665,PO071893,V0247,214082.56,2025-12-12,Paid
INV053666,PO034375,V0320,86297.11,2023-12-20,Pending
INV053667,PO032840,V0481,36027.06,2024-07-14,Overdue
INV053668,PO096436,V0425,195801.07,2023-02-17,Paid
INV053669,PO071888,V0319,192933.78,2025-10-07,Pending
INV053670,PO012465,V0123,118554.86,2022-05-28,Paid
INV053671,PO000707,V0299,26187.09,2024-09-08,Paid
INV053672,PO015661,V0291,78050.0,2022-02-04,Paid
INV053673,PO083849,V0152,127085.29,2023-02-26,Paid
INV053674,PO062324,V0068,9066.28,2023-02-20,Paid
INV053675,PO002799,V0132,140582.91,2022-02-20,Paid
INV053676,PO025754,V0325,774409.47,2024-12-16,Pending
INV053677,PO041114,V0412,66055.99,2025-02-17,Paid
INV053678,PO049182,V0135,95162.4,2023-07-04,Overdue
INV053679,PO029723,V0060,85985.91,2022-04-18,Paid
INV053680,PO086992,V0126,111056.44,2025-13-45,Paid
INV053681,PO068848,V0068,57802.05,2024-08-06,Pending
INV053682,PO061171,V0254,1656945.29,2023-03-10,Overdue
INV053683,PO029363,V0340,147191.64,2023-07-19,Pending
INV053684,PO051027,V0415,56721.17,2024-01-24,Pending
INV053685,PO047202,V0365,15173.32,2025-11-08,Paid
INV053686,PO048975,V0495,228184.32,2024-11-21,Paid
INV053687,PO092298,V0369,7962.45,2023-05-06,Pending
INV053688,PO012918,V0314,179784.78,2023-03-12,Pending
INV053689,PO041578,V0032,100527.24,2024-01-01,Overdue
INV053690,PO017956,V0249,100992.02,2023-06-13,Paid
INV053691,PO056366,V0318,116607.63,2026-01-27,Paid
INV053692,PO095848,V0327,9257.61,2025-11-13,Pending
INV053693,PO084358,,38032.8,2024-08-08,Overdue
INV053694,PO023916,V0482,12241.96,2025-02-10,Paid
INV053695,PO061800,V0427,54384.56,2025-06-20,Paid
INV053696,PO098905,V0109,201687.56,2025-05-14,Overdue
INV053697,PO074707,V0363,144065.2,2022-07-27,Pending
INV053698,PO008707,V0452,1189130.66,2024-04-14,Paid
INV053699,PO063410,V0393,79465.77,2024-12-21,Pending
INV053700,PO017194,V0348,130685.46,2025-12-15,Pending
INV053701,,V0366,376963.86,2022-05-05,Paid
INV053702,PO083367, V0306 ,68254.57,2023-09-09,Paid
INV053703,PO016853,V0095,248619.93,2023-01-05,Paid
INV053704,PO017014,V0116,29107.98,2025-05-28,Pending
INV053705,PO085303,V0443,38746.58,2025-09-28,Overdue
INV053706,,V0247,206148.27,2023-08-28,Paid
INV053707,PO098418,V0485,135569.56,2025-08-25,Paid
INV053708,PO050378,V0108,38222.75,2024-07-03,Paid
INV053709,PO047646,V0090,25548.04,2024-11-16,Paid
INV053710,PO021868,V0002,31806.51,2025-06-08,Pending
INV053711,PO078071,V0216,305179.84,2023-02-17,Paid
INV053712,PO083537,V0216,35727.06,2022-03-25,Paid
INV053713,PO036086,V0481,96295.93,2022-02-01,Paid
INV053714,PO089272,V0003,54305.01,2024-09-02,Paid
INV053715,PO089501,V0092,121240.89,2025-10-09,Paid
INV053716,PO053793,V0247,235907.66,2022-12-07,Paid
INV053717,PO005734,V0458,63939.23,2025-10-14,Pending
INV053718,PO092783,V0384,41515.29,2024-12-18,Paid
INV053719,PO086734,V0050,25360.77,2024-03-04,Pending
INV053720,PO078602,V0037,4246.52,2022-10-03,Overdue
INV053721,PO035306,V0500,68925.66,2025-03-18,Pending
INV053722,PO047319,V0355,119386.04,2024-08-04,Overdue
INV053723,PO085095,V0054,14007.35,2025-07-08,Paid
INV053724,PO057127,V0252,138463.2,2022-07-24,Paid
INV053725,PO084143,V0294,469223.66,2023-07-15,Pending
INV053726,PO065588,V0192,,2023-03-23,Paid
INV053727,PO084265,V0257,206917.28,2022-08-31,Paid
INV053728,PO079836,V0293,33116.03,2025-02-06,Paid
INV053729,PO092335,V0066,69244.76,2023-11-03,Paid
INV053730,PO086985,V0146,300235.83,2023-02-01,Overdue
INV053731,PO088407,V0153,143523.58,2022-03-27,Pending
INV053732,PO087751,V0476,57803.76,2025-10-29,Paid
INV053733,PO069803,V0387,872448.5,2022-07-19,Paid
INV053734,PO011301,V0418,169549.9,2023-09-26,Paid
INV053735,PO067195,V0485,9556.88,2025-04-21,Pending
INV053736,PO089289,,27854.02,2024-12-11,Paid
INV053737,PO028134,V0113,259054.23,2022-02-27,Paid
INV053738,PO078279,V0188,263629.33,2024-03-25,Paid
INV053739,PO016060,V0114,108035.42,2024-07-26,Paid
INV053740,PO062167,V0243,95066.62,2025-08-28,Paid
INV053741,PO013721,V0394,114733.66,2023-06-06,Paid
INV053742,PO058231,V0112,211631.71,2023-09-03,Paid
INV053743,PO093166,V0161,520377.7,2024-04-13,Paid
INV053744,PO076531,V0158,88512.49,2022-09-16,Pending
INV053745,PO087542,V0217,164002.14,2022-04-09,Paid
INV053746,PO020395,V0436,1297077.39,2025-04-07,Pending
INV053747,PO000636,V0227,997688.44,2025-01-17,Paid
INV053748,PO076743,V0225,115911.36,2025-05-14,Pending
INV053749,PO064198,V0492,1319018.49,2026-02-03,Paid
INV053750,PO044846,V0466,1602889.54,2024-11-05,Overdue
INV053751,PO022806,V0045,1905238.33,2024-06-08,Paid
INV053752,PO059427,V0491,370245.45,2024-10-30,Paid
INV053753,PO025633,V0391,284.35,2023-09-18,Paid
INV053754,PO011661,V0401,46538.61,2024-06-11,Overdue
INV053755,, V0328 ,65852.52,2022-08-06,Paid
INV053756,PO074296,V0265,10218.54,2025-07-30,Paid
INV053757,PO038925,V0152,355563.86,2023-06-19,Pending
