contract_id,vendor_id,item_name,category,contract_price,payment_terms,effective_date,ingestion_timestamp,load_date,pipeline_run_id,source_file
CON012237,V0279,Instrumentation Flow Meter Heavy Duty,Instrumentation,3157.22,Net15,2021-11-22,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012238,V0342,Fluid Safety Helmet Standard,Fluid,577.62,Net30,2021-01-08,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012239,V0441,Mechanical Electric Motor Premium,Mechanical,996.23,Net60,2024-10-04,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012240,V0098,Instrumentation Transformer Oil Kit,Instrumentation,2179.05,Net60,2024-11-23,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012241,V0177,Electrical Lubricant Heavy Duty,Electrical,2317.75,Net60,2021-02-20,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012242,V0492,Electrical Gearbox Premium,Electrical,1143.86,Net45,2023-08-24,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012243,V0381,Fluid Conveyor Belt,Fluid,2069.03,Net15,2022-12-04,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012244,V0273,Fluid Flow Meter Kit,Fluid,250.95,Net30,2023-05-07,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012245,V0375,Mechanical Pressure Gauge Premium,Mechanical,3493.3,Net15,2022-03-14,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012246,V0055,Mechanical Safety Helmet Standard,Mechanical,2492.06,Net15,2022-02-13,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012247,V0321,Electrical Steel Rod Standard,Electrical,1555.16,Net15,2024-05-13,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012248,V0386,Structural Pneumatic Cylinder Premium,Structural,3665.25,Net15,2022-09-05,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012249,V0179,Electrical Conveyor Belt,Electrical,1746.91,Net60,2022-12-06,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012250,null,Safety Control Panel Kit,Safety,237.59,Net60,2024-12-03,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012251,V0250,Electrical Transformer Oil Standard,Electrical,442.08,Net45,2021-10-31,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012252,V0149,Safety Control Panel Kit,Safety,232.94,Net30,2023-04-03,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012253,V0381,Structural Hydraulic Pump Premium,Structural,479.3,Net15,2023-07-06,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012254,V0372,Structural Safety Helmet Heavy Duty,Structural,1008.68,Net30,2023-07-07,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012255,V0304,Structural Copper Wire Standard,Structural,2472.28,Net45,2021-12-25,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012256,V0262,Safety Welding Rod Kit,Safety,291.42,Net45,2021-05-28,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012257,V0464,Structural Transformer Oil Kit,Structural,2984.08,Net45,2022-08-22,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012258,null,Safety Control Panel Kit,Safety,226.14,Net30,2024-09-29,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012259,V0294,Electrical Steel Rod,Electrical,888.01,Net60,2024-03-19,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012260,V0291,Safety Flow Meter Kit,Safety,318.13,Net30,2022-12-11,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012261,V0212,Electrical Transformer Oil Standard,Electrical,449.81,Net30,2024-02-09,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012262,V0077,Electrical Conveyor Belt Standard,Electrical,1482.54,Net45,2022-12-14,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012263,V0295,Mechanical Fasteners Premium,Mechanical,3248.75,Net30,2022-06-03,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012264,V0361,Mechanical Flow Meter,Mechanical,4220.48,Net45,2023-07-21,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012265,V0326,Instrumentation Flow Meter Heavy Duty,Instrumentation,2881.19,Net60,2022-03-11,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012266,V0355,Safety Transformer Oil Heavy Duty,Safety,523.4,Net60,2024-11-03,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012267,V0005,Electrical Steel Rod Standard,Electrical,1483.61,Net15,2021-04-10,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012268,V0025,Structural Conveyor Belt Premium,Structural,416.05,Net30,2021-05-04,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012269,V0003,Safety Pressure Gauge Kit,Safety,426.81,Net45,2023-04-03,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012270,V0333,Electrical Pneumatic Cylinder Kit,Electrical,268.91,Net60,2023-06-11,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012271,V0039,Instrumentation Safety Helmet,Instrumentation,1268.62,Net45,2023-08-15,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012272,V0300,Mechanical Circuit Breaker Premium,Mechanical,3037.88,Net30,2024-04-21,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012273,V0387,Safety Transformer Oil Kit,Safety,474.79,Net60,2022-06-28,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012274,V0188,Instrumentation Bearing,Instrumentation,3059.72,Net60,2024-06-02,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012275,V0449,Safety Hydraulic Pump Standard,Safety,106.9,Net30,2021-06-30,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012276,V0393,Structural Hydraulic Pump Premium,Structural,454.18,Net45,2022-01-31,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012277,V0315,Electrical Conveyor Belt Heavy Duty,Electrical,975.5,Net30,2022-05-14,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012278,V0173,Safety Flow Meter Kit,Safety,362.57,Net45,2023-04-12,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012279,V0351,Mechanical Fasteners Heavy Duty,Mechanical,2905.09,Net60,2021-02-19,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012280,V0118,Safety Welding Rod Kit,Safety,289.72,Net15,2024-04-16,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012281,V0446,Electrical PVC Pipe Kit,Electrical,2168.85,Net45,2022-03-23,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012282,V0455,Electrical Safety Helmet Kit,Electrical,1459.28,Net45,2021-04-02,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012283,V0446,Instrumentation Flow Meter Heavy Duty,Instrumentation,2787.52,Net45,2024-10-27,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012284,V0297,Instrumentation Industrial Paint Heavy Duty,Instrumentation,3610.48,Net45,2022-11-28,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012285,V0368,Instrumentation Bearing,Instrumentation,2640.18,Net15,2022-10-05,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012286,V0301,Structural Steel Rod Kit,Structural,1486.87,Net30,2024-02-07,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012287,V0164,Structural PVC Pipe Heavy Duty,Structural,783.28,Net45,2024-08-05,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012288,V0028,Instrumentation Copper Wire,Instrumentation,3820.04,Net15,2022-05-10,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012289, V0456 ,Structural Conveyor Belt Premium,Structural,377.2,Net15,2022-12-31,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012290,V0015,Structural Gearbox Heavy Duty,Structural,2761.69,Net30,2023-01-25,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012291,V0317,Instrumentation Steel Rod,Instrumentation,3085.19,Net60,2024-05-12,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012292,V0092,Safety Pneumatic Cylinder,Safety,230.22,Net999,2022-05-22,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012293,V0080,Safety Conveyor Belt Standard,Safety,129.91,Net15,2024-04-04,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012294, V0379 ,Structural Pneumatic Cylinder Premium,Structural,3562.97,Net30,2021-05-02,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012295,V0473,Structural Pneumatic Cylinder Premium,Structural,3637.77,Net60,2023-11-12,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012296,V0002,Instrumentation Copper Wire Heavy Duty,Instrumentation,758.52,Net45,2021-07-30,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012297,V0038,Mechanical Circuit Breaker Premium,Mechanical,3050.45,Net15,2024-04-24,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012298,V0492,Safety Lubricant Kit,Safety,484.02,Net45,2021-07-18,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012299,V0180,Electrical Gearbox Premium,Electrical,1094.38,Net15,2022-05-08,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012300,V0110,Structural Gearbox Heavy Duty,Structural,2805.52,Net15,2024-07-16,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012301,V0450,Electrical Circuit Breaker,Electrical,1822.47,Net15,2023-05-26,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012302,V0084,Fluid Bearing Premium,Fluid,876.97,Net60,2021-03-19,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012303,V0355,Safety Pneumatic Cylinder,Safety,242.87,Net60,2024-10-19,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012304,V0156,Structural Steel Rod Kit,Structural,1549.37,Net15,2021-03-19,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012305,V0191,Mechanical Fasteners Heavy Duty,Mechanical,2954.03,Net15,2023-12-29,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012306,V0478,Structural PVC Pipe Heavy Duty,Structural,800.69,Net60,2022-01-02,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012307, V0276 ,Electrical Circuit Breaker,Electrical,1715.81,Net60,2023-04-13,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012308,V0338,Fluid Conveyor Belt,Fluid,1950.41,Net60,2023-05-15,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012309,V0143,Structural Pneumatic Cylinder Premium,Structural,3429.27,Net30,2024-01-09,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012310,V0331,Electrical Steel Rod Standard,Electrical,1406.64,Net30,2021-11-20,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012311,V0213,Instrumentation Steel Rod,Instrumentation,3397.42,Net60,2022-10-11,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012312,V0202,Fluid Safety Helmet Kit,Fluid,1556.89,Net45,2022-02-14,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012313,V0076,Structural Pressure Gauge Standard,Structural,1771.79,Net45,2022-04-13,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012314,V0412,Safety Transformer Oil Standard,Safety,132.36,Net45,2024-05-15,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012315,V0433,Fluid Bearing Premium,Fluid,944.65,Net45,2022-08-04,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012316,V0114,Instrumentation Steel Rod,Instrumentation,3130.54,Net60,2024-12-25,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012317,V0315,Structural Copper Wire Standard,Structural,2781.4,Net30,2022-10-25,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012318,V0263,Instrumentation Copper Wire Heavy Duty,Instrumentation,791.15,Net15,2021-07-16,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012319,V0150,Structural Pressure Gauge Standard,Structural,1626.76,Net60,2023-06-04,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012320,V0285,Safety Hydraulic Pump Standard,Safety,103.78,Net60,2021-12-08,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012321,V0134,Structural Copper Wire Standard,Structural,2510.38,Net60,2022-01-24,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012322,V0068,Mechanical Flow Meter Premium,Mechanical,2297.43,Net60,2021-03-21,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012323,V0207,Instrumentation Safety Helmet,Instrumentation,1240.94,Net60,2024-11-22,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012324,V0402,Instrumentation Circuit Breaker Standard,Instrumentation,2394.08,Net60,2024-10-30,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012325,V0072,Safety Transformer Oil Standard,Safety,139.21,Net999,2024-06-06,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012326,V0424,Mechanical Fasteners Premium,Mechanical,3738.52,Net30,2022-05-24,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012327,V0249,Safety Hydraulic Pump Standard,Safety,101.9,Net15,2021-08-26,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012328,V0344,Safety Pressure Gauge Premium,Safety,179.7,Net45,2021-10-20,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012329,V0118,Structural Pressure Gauge Standard,Structural,1804.97,Net15,2024-04-11,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012330,V0143,Instrumentation Industrial Paint Heavy Duty,Instrumentation,3921.01,Net30,2022-02-23,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012331,V0295,Safety Pneumatic Cylinder,Safety,251.8,Net30,2023-05-15,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012332,V0140,Safety Gearbox Premium,Safety,393.47,Net15,2022-12-19,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012333,V0446,Instrumentation Steel Rod,Instrumentation,3324.91,Net45,2023-09-03,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012334,V0422,Instrumentation Fasteners,Instrumentation,2249.69,Net45,2023-12-30,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012335,V0189,Electrical Steel Rod Standard,Electrical,1365.97,Net15,2024-12-10,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012336,V0321,Safety Gearbox Premium,Safety,392.78,Net15,2021-03-23,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012337,V0302,Electrical Conveyor Belt,Electrical,1900.37,Net30,2022-06-29,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012338,V0492,Structural Bearing Kit,Structural,1637.91,Net45,2022-06-04,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012339,V0044,Safety Hydraulic Pump Heavy Duty,Safety,47.59,Net45,2021-07-07,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012340,V0195,Fluid Lubricant Standard,Fluid,267.4,Net30,2023-03-29,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012341,V0187,Electrical Lubricant Heavy Duty,Electrical,2589.16,Net15,2021-01-22,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012342,V0412,Electrical Conveyor Belt Heavy Duty,Electrical,995.27,Net45,2022-02-27,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012343,V0259,Mechanical Conveyor Belt,Mechanical,3689.0,Net60,2022-07-16,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012344,V0375,Fluid Bearing Premium,Fluid,885.7,Net15,2021-10-26,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012345,V0287,Instrumentation Electric Motor Premium,Instrumentation,2749.33,Net60,2024-03-16,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012346,V0265,Safety Hydraulic Pump Standard,Safety,105.92,Net60,2024-08-14,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012347,V0393,Electrical Copper Wire Premium,Electrical,1344.0,Net45,2022-04-24,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012348,V0302,Electrical Copper Wire Premium,Electrical,1200.35,Net30,2022-07-28,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012349,V0388,Instrumentation Valves Heavy Duty,Instrumentation,3670.21,Net15,2022-12-19,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012350,V0346,Structural Bearing Kit,Structural,1495.34,Net45,2021-10-11,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012351,V0239,Structural Steel Rod Kit,Structural,1440.93,Net45,2023-04-04,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012352,V0220,Electrical Copper Wire Premium,Electrical,1198.21,Net45,2023-02-05,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012353,V0500,Instrumentation Bearing,Instrumentation,2991.74,Net15,2021-04-29,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012354,V0305,Structural Bearing Kit,Structural,1474.96,Net60,2024-02-02,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012355,V0279,Mechanical Flow Meter,Mechanical,4522.07,Net15,2024-01-16,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012356,V0025,Instrumentation Bearing Premium,Instrumentation,2545.63,Net30,2024-02-06,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012357,V0102,Instrumentation Copper Wire Heavy Duty,Instrumentation,775.6,Net45,2024-05-03,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012358,V0179,Structural Pneumatic Cylinder Premium,Structural,3414.27,Net60,2023-03-15,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012359,V0442,Mechanical Flow Meter,Mechanical,4335.85,Net15,2023-02-27,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012360,V0157,Structural Copper Wire Standard,Structural,2661.43,Net30,2021-01-28,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012361,V0187,Safety Lubricant Standard,Safety,482.49,Net15,2024-03-17,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012362,V0436,Safety Control Panel Kit,Safety,237.71,Net30,2021-07-14,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012363,V0082,Structural Transformer Oil,Structural,592.76,Net30,2024-03-29,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012364,V0235,Safety Gearbox Premium,Safety,358.78,Net15,2021-04-21,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012365,V0097,Instrumentation Bearing,Instrumentation,3052.81,Net60,2023-04-15,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012366,V0094,Electrical PVC Pipe Premium,Electrical,2478.49,Net30,2023-10-10,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012367,V0372,Safety Hydraulic Pump Heavy Duty,Safety,49.49,Net30,2023-04-03,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON012368,V0374,Mechanical Electric Motor Premium,Mechanical,939.47,Net60,2021-03-13,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
